costumer_id,recom_articles
13207929975823648174,"[704128001, 355072002, 762048002, 838357002, 666581003, 689109003, 762261005, 568597006, 658495001, 350911002, 702762014, 679508002, 537065001, 724905002, 632982059, 825086001, 791293002, 745298001, 770578001, 895506003, 671783001, 751783001, 559634018, 798972004, 675068008, 775996012, 660497006, 743633008, 633148017, 832166002, 718438002, 711462005, 502224001, 736592003, 591334019, 512251012, 683621001, 554598027, 759482001, 752570001, 784143001, 896527002, 856527002, 778064028, 850895001, 730683041, 754404004, 837049002, 797710001, 842062003, 708366004, 711694003, 772899001, 764280001, 708472003, 726925005, 832482002, 808631002, 718732001, 742924002, 794572001, 784396004, 831777001, 695457004, 380193006, 682550001, 682550002, 738230004, 816759029, 755574006, 775435001, 721270012, 536139006, 695584003, 777504006, 685813001, 628917001, 790645007, 784650001, 707743003, 749407004, 649440030, 638751007, 684021022, 664074022, 519583015, 763785001, 910601003, 854025003, 743113004, 599945006, 739529007, 817353007, 673396015, 678942001, 617502001, 751155001, 744712001, 253448002, 790216001, 747080001, 700104006, 678280009, 700701002, 841565001, 779890001, 861682001, 745138002, 574109012, 702834001, 779250006, 708466001, 803250001, 574109017, 719239001, 875719003, 790791004, 578311002, 783346008, 408647009, 599580001, 814705001, 865073002, 671985001, 662577001, 585158001, 688326005, 712838006, 782875001, 663515004, 733424002, 189616008, 785861001, 777754001, 688474005, 842607001, 732463001, 724399002, 818031003, 794884001, 752516003, 817497001, 832473001, 504154027, 716419001, 465816001, 810520002, 781400002, 860525001, 738713035, 776237006, 679853009, 836226001, 826498003, 844503001, 674606046, 709996002, 834412007, 849217001, 822017002, 766785003, 710486001, 743979002, 708459007]"
13292070496321205111,"[743616001, 355072002, 706016001, 812320004, 777504006, 590517003, 659381003, 762261005, 588245003, 709407001, 350911002, 749407004, 763156001, 650505002, 809961003, 635049004, 671433004, 834217009, 837278001, 772830001, 785822001, 820883001, 874547003, 585480002, 785416003, 739144005, 678280009, 682813001, 806269001, 756904012, 747986001, 778386002, 700946001, 574109017, 812167002, 671783001, 530535002, 716999002, 431570014, 757671007, 689564001, 408647009, 802556001, 610182001, 678694002, 731046003, 830502001, 761968002, 712272003, 820464003, 189616006, 785861001, 784677002, 728997001, 642437005, 759482001, 779546001, 868410002, 810927001, 700079002, 770351005, 610543011, 797988005, 548613029, 755737001, 789390001, 560270001, 873678003, 788846010, 745475004, 510126016, 465816001, 711032002, 798744003, 719523016, 712216009, 653549004, 781613006, 761698001, 822946002, 842605009, 742274001, 842605015, 818391001, 734647002, 462435035, 742924002, 688172003, 693708002, 834412007, 803201001, 685089003, 841260015, 757270001, 831446002, 600886004, 775435001, 738731005]"
13330552229532087512,"[679280001, 874064001, 745232003, 787925001, 550309001, 727061002, 630714001, 717050001, 816490001, 663567001, 789119002, 678687001, 731743002, 849519004, 756132001, 732676001, 808276001, 746644001, 773897003, 555102001, 586126002, 721118001, 724905009, 855198005, 670942007, 675139002, 779827003, 735763003, 816563002, 611235002, 785464001, 695544002, 839496004, 697054026, 721320010, 746509004, 562498002, 539474002, 681373010, 713997016, 705031001, 686631001, 716951001, 746087002, 640716001, 828652002, 629420002, 704849001, 739953004, 824310001, 829078001, 702790003, 859622001, 648998001, 680262003, 708379004]"
13449709831184059958,"[687712001, 744272002, 727029001, 699077002, 554811019, 652218001, 721178002, 705786002, 734426002, 746730003, 813898002, 494570007, 707135001, 654847001, 556527004, 158340001, 857812002, 638228002, 738943010, 806388002, 724729001, 736681001, 753737001, 688873001, 909081004, 689022002, 734435001, 589599040, 608776002, 568601030, 694237001, 615021002, 733149001, 542402001, 886226002, 901607001, 630823005, 780476001, 734460002, 804732003, 685468001, 675281001, 756209001, 736582002, 708311029]"
13889708937182481053,"[829168001, 690624002, 600043011, 606800004, 714790020, 877643001, 880000001, 708432006, 331093001, 560213002, 507909003, 790645006, 833530002, 861498002, 728826002, 496762004, 557994007, 749663001, 639151002, 742079002, 691855006, 656763001, 554772002, 738943010, 630116007, 702932010, 816521004, 705966001, 557599025, 679278004, 900659001, 510675001, 782067001, 843614012, 934211005, 717251003, 648792002, 743869001, 612109002, 754877003, 725325002, 909869002, 700765009, 722343001, 822199003, 473954015, 665676001, 675068002, 757303016, 539217001, 816241006, 820507002, 778486001, 886486001, 779782001, 659462002, 788326004, 765974003, 788006002, 856310001, 696779001, 833499002, 684971003, 429313020, 656763007]"
13951942152323879652,"[700758017, 789808002, 729936003, 680912005, 752512006, 786304005, 629381001, 905365001, 832309007, 762762001, 777018002, 693322006, 707167001, 631536028, 618287006, 759814010, 685814046, 720228002, 760084003, 752020003, 653716007, 744073001, 720441001, 695545001, 633017004, 855081004, 749214001, 697054002, 682670002, 825550001, 835390002, 699075001, 598755001, 676387001, 710899003, 237347004, 156227001, 690936001, 781688002, 662344003, 632803012, 736408001, 685448005, 857277001, 803757002, 863565001, 863565004, 639192012, 720125007, 857570001, 724402005, 570004053, 673799001, 660599002, 740519002, 724567004, 897319001, 790119001, 827687003, 686604003, 804732004, 660599014, 767799016, 611265002, 695542010, 817361006, 294008047, 573085043, 770315001, 743803002, 753692030]"
13989479040042053689,"[700758017, 399201026, 835136002, 786304005, 905365001, 684341002, 841173002, 790101001, 685813007, 832330002, 732842004, 906635001, 685813016, 802815001, 399223068, 634591005, 815028001, 752020003, 706016038, 720137003, 855081004, 688873003, 932798001, 749214001, 835390002, 747198003, 844734001, 636392001, 719272002, 220094019, 715624003, 519583045, 685448005, 799069002, 487827024, 746994001, 883026001, 717490002, 703207003, 757671006, 804732004, 735121001, 775345002, 685009003, 728156014, 720125040, 572998001, 624486002, 680262003, 507910004, 573085043, 645638001, 873158002, 586310001, 730683001, 591334003, 720125051, 732411002, 761968001, 789808002, 780048003, 757264004, 729936003, 778064006, 700912001, 618800002, 736624001, 620933002, 571706001, 865594002, 914351002, 561445018, 665082012, 778064029, 695545001, 765689001, 765657003, 825550001, 885806002, 682670002, 666382003, 667499003, 156227001, 625635002, 597891002, 737432001, 456163009, 821336004, 781613001, 863565001, 768440011, 673677004, 639192012, 399223001, 456163034, 399223004, 660599007, 871468001, 554477028, 373506024, 805505001, 611265002, 826508010, 662593004, 723201004, 552471019, 399223028, 521302004, 761067001, 695542010, 785515003, 536139006]"
14114494015253906044,"[682832001, 721952001, 835136002, 700758017, 789808002, 729936003, 786304005, 640597001, 689109001, 689109003, 620933002, 905365001, 921226002, 865594002, 739503001, 731743002, 837743002, 829135004, 802815001, 618287007, 815028001, 830100002, 752020003, 695545001, 720137002, 570004011, 504154027, 573716012, 643833005, 855081004, 749214001, 682670002, 825550001, 835390002, 572515001, 156227001, 854883003, 835240001, 636392001, 737432001, 766440004, 685448005, 781613001, 803757002, 863565001, 639192012, 301656017, 772349009, 746994001, 883026001, 812807001, 665975002, 758002011, 685468001, 804732004, 626588006, 373506024, 761713001, 765169002, 735121001, 805505001, 611265002, 572998001, 624486002, 521302004, 533404021, 761067001, 695542010]"
14124915945480143669,"[706016001, 355072002, 567638017, 812320004, 827968004, 777504006, 857344001, 612800009, 659381003, 762261005, 815851001, 612800016, 743626001, 832298003, 350911002, 640639003, 749407004, 751295003, 763156001, 743113001, 650505002, 723529003, 809961003, 842761003, 796617001, 772830001, 698718002, 785822001, 889000002, 678280009, 682813001, 678942031, 700946001, 778386002, 574109011, 579541076, 883730001, 448509014, 574109017, 671783001, 530535002, 307239004, 716999002, 808871001, 408647009, 802556001, 573085028, 694321001, 752689002, 652924011, 610182001, 830502001, 731046003, 554450036, 741478003, 599718013, 761968002, 787696002, 740208008, 785861001, 707269003, 707269004, 716581003, 695909005, 759482001, 779546001, 868410002, 815727001, 734287001, 734287002, 770351003, 770351005, 730863005, 867300002, 719236002, 548613029, 755737001, 810841001, 816953006, 658329009, 666382001, 537817011, 560270001, 873678003, 449263030, 862414001, 751587001, 572931001, 678691002, 745475004, 761347001, 510126016, 465816001, 712216009, 692269001, 653549004, 842605009, 822946002, 348995028, 787095001, 449570010, 796631001, 742924002, 750423012, 834412007, 803201001, 228257002, 638657005, 661686001, 757270001, 775435001, 745963002, 779659006]"
14490751771234292616,"[828992001, 691072005, 774997001, 478549001, 737221001, 794645001, 123173001, 761701002, 698949002, 850917005, 687722001, 717679001, 757828001, 850244002, 729860002, 707508001, 760084003, 730863014, 747785002, 824185003, 780297002, 784587002, 712398001, 675070002, 693694001, 796137010, 923134005, 661166007, 738099001, 782595001, 719523001, 779331001, 642051004, 734968001, 794760003, 610744006, 767032006, 799069001, 748269002, 768509002, 786925004, 809549002, 840061002, 877773004, 779250001, 756322001, 788242001, 756322004, 671607001, 697031002, 714807004, 774279004, 640156004, 775825001, 859105002, 865073003, 832465001, 581105002, 832465002, 633148015, 251510001, 779910002, 814246002, 659302004, 541926001, 733419002, 456163069]"
14581882737058838582,"[880000001, 600043011, 859136004, 691072005, 727808006, 774997001, 757557003, 862325004, 718549003, 762762001, 813898002, 753237011, 687722001, 693322006, 585130007, 707167001, 526751002, 749663001, 731743004, 568597021, 568597022, 653716007, 877769001, 747785002, 670942001, 929598002, 697054002, 675070002, 557599025, 710899003, 639838015, 901928001, 782568002, 832616001, 802344001, 762205002, 896338002, 738418003, 724402005, 673799001, 726183002, 740519002, 697031002, 774279004, 649308001, 539217001, 865073003, 633148015, 821062001, 893350002, 788006002, 507910004, 496923008, 829168001, 680912005, 708432006, 507909003, 616453004, 728826002, 496762004, 859247002, 757828001, 850244002, 857924003, 729860002, 730863014, 720473001, 784313002, 874937001, 720441001, 524825012, 598755001, 676387001, 622979003, 568601020, 237347004, 717251003, 751480001, 781688002, 934072003, 632803012, 648792002, 786925004, 539787001, 714807004, 473954015, 591180001, 861740001, 819137001, 834753002, 663937002, 680374001, 856310001, 765974003, 708311029, 805323001, 733419002, 456163069]"
15015518485390456809,"[589599040, 687712001, 857812002, 804732003, 780476001, 675281001, 615021002, 554811019, 694237001, 724729001, 733149001, 806225008, 736582002, 494570007, 630823005]"
15294112549821188566,"[702208002, 509280004, 751285001, 730683019, 738133006, 587813006, 717674001, 804992018, 669562002, 549914003, 906635001, 914351002, 719231002, 717727005, 778064029, 634591005, 654564005, 651369001, 756633001, 688873003, 774873001, 666382003, 747198003, 771822003, 780510004, 782446003, 510419001, 892643002, 625635002, 685811002, 737224001, 456163009, 715624003, 719544002, 397688006, 739144008, 525821001, 801309002, 768440011, 717490002, 775063001, 660599002, 456163034, 703207003, 803399001, 611415005, 660599007, 792428001, 746332002, 777036004, 611415013, 838780007, 555809001, 695601001, 612481002, 723201004, 736593002, 429313006, 645638001, 873158002, 703718001, 832598002, 739974006, 561083001, 536139006]"
15462728083634503360,"[743616001, 688172003, 797988005, 189616006, 189616008, 719523016, 685089003, 642437005, 841260015, 789390001, 831446002, 734647002, 709407001, 788846010, 738731005]"
15487253521620869677,"[706016001, 567638017, 557248003, 827968004, 501323012, 655861001, 534357002, 745973002, 922037002, 918645001, 679285002, 784650001, 717066005, 541706006, 640639003, 751295003, 705844001, 840607010, 880308001, 832361001, 910601003, 842761003, 740457003, 781758005, 665481013, 662888005, 399136073, 809757002, 640989003, 678942031, 740498001, 895506003, 448509014, 717490010, 875719003, 836327003, 738556001, 798972004, 573085028, 652924010, 585158001, 832166002, 781862001, 789403001, 631771005, 599718013, 278811006, 787696002, 623632002, 720752003, 907973001, 496923018, 779333003, 670949002, 642437005, 738330002, 898287001, 896527002, 770351003, 778064028, 730863005, 867300002, 659204002, 586896037, 751471021, 449263030, 510126016, 685816001, 685816003, 719245001, 716045002, 738713035, 764045004, 832482002, 620855001, 808631002, 449570010, 674606046, 775148001, 722828001, 750423012, 569996004, 831777001, 755745001, 708311021, 787894001, 767862001, 685816051]"
15491925423826706106,"[567638017, 787696002, 695632001, 827968004, 648256002, 919248002, 676592002, 634320007, 822203005, 642437005, 888229005, 707717006, 868213011, 717050003, 642437015, 876367002, 640639003, 751295003, 770351003, 730863005, 707743003, 634591002, 867300002, 889652002, 677999012, 776185001, 842761003, 573716012, 762846003, 449263030, 816563001, 645065020, 762936001, 745475010, 634248003, 866520001, 889565001, 678942031, 644797009, 581138002, 574109011, 890450001, 752514007, 822199001, 449570010, 791223002, 875239002, 580482011, 879863001, 572604001, 576775009, 573085028, 750423012, 776237029, 881361003, 575542001, 605777010, 607030008, 850251001, 624251002, 626587003, 599718013]"
15512331330424369331,"[786304001, 355072002, 786304005, 817472005, 616598022, 682325001, 689109001, 761621001, 567893004, 876053002, 872085002, 760597001, 705258001, 680597010, 775210001, 568575001, 585812001, 718292001, 511828001, 624148003, 111593001, 734569002, 632982059, 837438002, 838099001, 717779004, 827411006, 663016001, 786920002, 682238024, 666045001, 815549001, 762856014, 809874001, 726226002, 751591002, 501820001, 501820002, 675068004, 740412006, 393447015, 824337007, 624486002, 779622003, 757286005, 572797048, 760123001, 763323002, 690107001, 811835004, 695632001, 711440002, 879781004, 783418001, 681594001, 891663002, 685284003, 743908009, 822115001, 763171003, 666382015, 633464001, 764280001, 870776002, 763469001, 875469007, 695632087, 612193003, 786657004, 609334001, 867979001, 586955001, 553611005, 741259006, 674400001, 681376001, 574752003, 501323012, 699445001, 781813002, 659381001, 590922001, 744906002, 753802004, 653428002, 664074018, 572127013, 753737001, 805321001, 817417005, 694153007, 575347003, 544627004, 680264001, 687304001, 678280003, 730013001, 886557002, 529012041, 732573001, 643357001, 688498001, 605106002, 717490002, 709746003, 782066008, 747634008, 727004001, 697564010, 719238004, 833499002, 782875003, 755440001, 850224001, 153115019, 554757003, 859077005, 736218002, 714650003, 741466004, 736090003, 745711001, 406724001, 682457001, 622745003, 752857003, 746329003, 852910001, 905518001, 756099004, 316441025, 710936002, 682776002, 719128001, 837741001, 854637002, 399256013, 537688015, 510210001, 781570001, 794007001, 736983002, 742956001, 619884001, 876332002, 786668001, 684588008, 917121001]"
15606054975909713761,"[717664002, 562252035, 830016003, 821152003, 827968007, 760597001, 892309002, 701802001, 708138002, 775402004, 581162007, 872575001, 832479003, 741419001, 557994014, 654410023, 349301032, 702249001, 639273003, 854025004, 581086001, 879294002, 679774001, 670942007, 874547003, 776179003, 589599042, 856232002, 855080002, 587229001, 671453002, 762205003, 621757003, 678942031, 846354001, 853394001, 637255001, 400285020, 879996001, 351484002, 777148003, 566140004, 581105001, 855793004, 760806001, 522374004, 714790008, 539291001, 663515001, 266875006, 714790017, 446224002, 736923011, 790096002, 564358023, 714790024, 664133001, 633285002, 793018001, 814650001, 733067001, 640154008, 758191001, 700079003, 818031004, 586896039, 829977004, 777273005, 681657010, 711427001, 821731001, 807331001, 708845001, 777229004, 565379022, 537688015, 711053007, 619778001, 728162001, 728162002, 473954008, 768759001, 867948001, 839521001, 846753002, 725718001, 399223026, 854550001, 120129014, 852523001, 741419002]"
15679302018909038856,"[878720001, 836480003, 879248004, 853792005, 408875018, 408875020, 824778004, 818031001, 628927001, 643535001, 899247005, 496762018, 795417003, 676052008, 883033001, 607705002, 770345002, 852585002, 539209001, 496111018, 660308009, 662553002, 484398001, 720473004, 688105011, 780297006, 775838001, 670942002, 555550003, 823118001, 892558001, 747939002, 659459001, 853251001, 629758013, 657283003, 892051002, 510675005, 712216009, 757741003, 893106001, 726226002, 712914003, 824194002, 669874002, 456163030, 875719003, 719639003, 516903008, 870188001, 738924001, 890684002, 681373027, 825585002, 808305003, 875350001, 852523001]"
15896500065197103653,"[713712001, 650672002, 657512003, 761288002, 399256005, 870528005, 708432005, 662888003, 798885001, 863000003, 785853001, 742525002, 806605001, 713602002, 558986003, 777690002, 859850002, 859363003, 673900001, 707508002, 693612003, 504154027, 687524012, 721457004, 662257006, 689365040, 817358001, 638142002, 731086002, 695545008, 714790008, 646035001, 670499002, 678942011, 822203005, 539723006]"
15947037600016580652,"[725552001, 648256002, 770352003, 919248002, 676592002, 634320007, 470789001, 606107001, 707717006, 717370001, 734874002, 841375001, 677999001, 714191001, 775311002, 739903001, 811663002, 876367002, 634591002, 643396001, 739503002, 677999012, 740409001, 560393001, 689365037, 784537005, 778062001, 903374001, 762846003, 749699001, 645065020, 914200001, 710056001, 921944001, 866520001, 850251001, 749885001, 661373001, 539291001, 889565001, 487827024, 755362001, 644797009, 702802003, 581138002, 890450001, 752514007, 871517016, 736087001, 822199001, 875239002, 580482011, 879863001, 776237022, 731996001, 711053026, 578316001, 572604001, 576775009, 776237029, 524529001, 639985002, 605777010, 607030008, 909179001, 759814011]"
15972892190092819261,"[523404032, 935840001, 509280004, 870528005, 846581001, 751285001, 579541004, 717674001, 589599001, 663679001, 719231002, 706016028, 693322013, 651369001, 568137003, 224521007, 487050032, 837694001, 689365040, 762846008, 646035001, 510419001, 678942011, 685811002, 662888003, 893064003, 857448004, 685448005, 785853001, 566621002, 742525002, 695421001, 700701001, 801309002, 788946001, 803399001, 841383002, 795975003, 573085020, 772711004, 788455008, 695601001, 736593002, 721457004, 703718001, 779622005, 739974006, 714790008, 899003001, 512251008, 726128002, 902288003, 708432005, 488561032, 798885001, 787237005, 587813006, 549914003, 399087001, 747737001, 756633001, 504154027, 687524012, 774873001, 589924014, 562245039, 695545008, 702702001, 778062001, 690478001, 751471027, 737710005, 771822003, 782446003, 670499002, 859363003, 677347003, 882840002, 719544002, 552473031, 716045001, 806605001, 718189003, 826498003, 759415001, 674606044, 611415005, 674606047, 792428001, 693612003, 777036004, 612481002, 863937003, 867446002, 832598002, 408875001, 874891003, 539723006]"
16030215817929928173,"[622958016, 399256001, 594264003, 778064003, 817472004, 636323001, 761432005, 562245001, 507910026, 815549001, 633808016, 630714001, 730482003, 413707031, 802994007, 822959001, 713199001, 774151002, 715052001, 679284001, 833100003, 691764006, 827359014, 708345005, 761619001, 640542002, 673638005, 524825016, 535035001, 835563006]"
16056755412891171567,"[706016001, 399201026, 727616003, 870528005, 810005002, 727061002, 816597006, 706016015, 816490001, 868213011, 678687001, 707743003, 539723006, 676052001, 889652002, 746644001, 769748005, 632982059, 739529007, 689365040, 555102001, 721118001, 724905009, 855198005, 670942007, 816563001, 646035001, 678942011, 634248003, 921096004, 662888003, 785853001, 742525002, 721298003, 719239001, 807079001, 686631001, 746087002, 599580001, 826865001, 865073002, 881361003, 682289001, 721457004, 704849001, 739953004, 581777008, 610321008, 736870001, 573085043, 648998001, 711462005, 680262003, 714790008, 881947001, 681179001, 624251002, 626587003, 708379004, 695632001, 766928002, 679280001, 874064001, 708432005, 745232003, 798885001, 550309001, 554598027, 770021003, 888229005, 919365008, 717050001, 767834002, 717050003, 642437015, 842607001, 663567001, 849519004, 729860001, 686564003, 776185001, 837049002, 687524012, 695545008, 690478001, 778062001, 708366004, 670499002, 859363003, 611235002, 733027005, 637283007, 762936001, 810520002, 745475010, 749699009, 788248001, 863000003, 785464001, 695544002, 860525001, 806605001, 746509004, 776237006, 373506008, 713997016, 791223002, 699735002, 708311004, 716951001, 674606047, 660599009, 648940001, 693612003, 640716001, 629420002, 452898029, 575542001, 763862002, 798966001, 829302004, 766955001, 536139006]"
16061514822529537340,"[706016001, 842560001, 825600002, 740427001, 823168006, 817280008, 736213002, 723349003, 876053002, 746069006, 789770001, 844906001, 640021011, 413707031, 707743003, 733098011, 679285020, 640021023, 632982059, 809961003, 772830001, 717779001, 844915003, 682813001, 811773002, 802461001, 818397001, 903773002, 772349008, 778386002, 828114003, 788754002, 868018004, 803986008, 719239001, 746994009, 795975003, 774151001, 599580001, 802556001, 836284002, 636455009, 731644001, 865073002, 605094001, 783398001, 731046003, 711462005, 674651001, 761968002, 773808002, 516859013, 868939001, 189616008, 665477002, 554598027, 708090001, 650682004, 674010008, 842607001, 768879001, 745199003, 857007001, 770351005, 873092002, 676580003, 548613029, 687034024, 643577001, 837049002, 504154027, 877273001, 824185002, 560270001, 757614001, 873678003, 708366004, 554598067, 666382005, 745475004, 510126016, 610776001, 810520002, 860525001, 712216009, 857901001, 852365001, 776237006, 822946002, 731160021, 687704022, 843671001, 580482012, 776237030, 765729001, 909185002, 711521004, 887830002, 799190003, 883275001, 765739003, 536139006]"
16062697723589802285,"[842560001, 825600002, 823168006, 761621001, 736213002, 723349003, 690933004, 568597007, 590922001, 640021011, 413707031, 733098011, 679285020, 640021023, 511828001, 653428002, 660500002, 739529007, 637566004, 717779001, 575347003, 844915003, 585480001, 529012041, 732573001, 802461001, 818397001, 903773002, 772349008, 684210001, 788754002, 868018004, 803986008, 685863001, 746994009, 774151001, 727004001, 636455009, 731644001, 705841001, 739953003, 605094001, 783398001, 860411001, 803547002, 915611004, 811835004, 612891008, 773808002, 516859013, 868939001, 803685001, 665477002, 708090001, 650682004, 697050008, 674010008, 857007001, 547780001, 687524001, 873092002, 676580003, 687034024, 824185002, 905518001, 708910001, 757614001, 524825012, 666382005, 637283006, 316441025, 682776002, 700344002, 607661001, 854637002, 749699017, 852365001, 875469007, 695632087, 843671001, 580482012, 695632099, 765729001, 909185002, 612193003, 887830002, 799190003, 740427001, 765739003]"
16103444837667923623,"[739144004, 808624007, 787925001, 697054026, 721320010, 705293001, 850917001, 630714001, 562498002, 539474002, 681373010, 324946001, 456163028, 785034008, 705031001, 789119002, 456163034, 479167004, 733076001, 732676001, 756132001, 808276001, 779827003, 828652002, 681657002, 773897003, 847673003, 824310001, 586126002, 829078001, 702790003, 859622001, 844198002, 842606003, 179123001, 816563002, 735763003]"
16129745364836728294,"[755440001, 355072002, 574752003, 695632001, 787925001, 705258001, 630714001, 789119002, 733076001, 732676001, 756132001, 808276001, 622745003, 773897003, 586126002, 675139002, 735763003, 779827003, 816563002, 680264001, 839496004, 673677002, 697054026, 721320010, 399256013, 510210001, 605106002, 717490002, 539474002, 681373010, 695632087, 705031001, 828652002, 393447015, 824310001, 829078001, 702790003, 859622001]"
16169536517697217003,"[674492001, 751664001, 938624001, 939160002, 747737001, 771829002, 832453002, 733749005, 579541072, 755754001, 659550006, 399061015, 831430008, 875239001, 918547002]"
16274115564692848737,"[674400001, 355072002, 574752003, 786304001, 501323012, 700758017, 760597001, 905365001, 902229003, 567893004, 705258001, 764618001, 714826005, 816938006, 585812001, 664074018, 830100002, 752020003, 111593001, 734569002, 688105002, 855081004, 817417005, 799017001, 694153007, 809961004, 749214001, 879294002, 835390002, 660830001, 796243001, 874547003, 776179003, 807379003, 680264001, 589599042, 856232002, 687304001, 786920002, 685448005, 568808001, 682238024, 666045001, 585480001, 762205003, 707208003, 807005003, 798952007, 809874001, 605106002, 717490002, 656914001, 763282001, 554450003, 782066008, 747634008, 649671004, 664647004, 684021087, 804732004, 393447015, 760806001, 624486002, 573085043, 898694001, 742982003, 586310001, 713993078, 572797048, 760123001, 763323002, 755440001, 695632001, 711440002, 789808002, 729936003, 787216003, 564358023, 153115019, 793018001, 714650003, 741466004, 891322004, 745711001, 823791001, 818031004, 731407004, 777892001, 685284003, 586896039, 695545001, 698276009, 622745003, 746329003, 568601006, 825550001, 682670002, 583534002, 831918001, 569678002, 833486001, 156227001, 706371001, 666382015, 710936002, 685816002, 745475014, 763469001, 863565001, 777229004, 399256013, 639192012, 485678032, 510210001, 695632087, 770615001, 757900001, 801420003, 689389032, 917121001, 611265002, 725718001, 587137009, 586955001, 695542010, 553611005]"
16336410366372469481,"[902288001, 812464001, 817067003, 854330001, 766523001, 760746003, 757194002, 744906006, 788383001, 739503003, 622314012, 519588003, 865172003, 668537002, 762313003, 568601006, 682670002, 699358002, 936979001, 464297021, 253448001, 640184001, 719544002, 754925002, 843373002, 693243003, 730946001, 766434001, 854338001, 723378001, 816962001, 516000087, 881031001, 680327001, 738567002, 729004001, 801452001, 825580003, 832732003, 777148001, 892892001, 803772003, 562245097, 492897002, 614854005, 772843001, 351933051, 501915004, 866731001]"
16397129288361098793,"[903840002, 399136004, 490176004, 752437001, 599580042, 787925001, 859622001, 804992016, 748566033, 669882004, 658298006, 764927001, 812207002, 789119002, 754223009, 732676001, 687524003, 640244003, 665636005, 567413030, 756132001, 733076001, 808276001, 756633003, 773897003, 747198001, 832494001, 586126002, 576739001, 675139002, 735763003, 779827003, 816563002, 588515007, 852584001, 647416001, 893064003, 732920002, 839496004, 823101001, 697054026, 721320010, 730013004, 788946001, 761698002, 814594003, 562498002, 539474002, 681373010, 723799001, 705031001, 580482011, 517495004, 824764001, 828652002, 537346020, 873564004, 228257001, 399201002, 488017008, 800390001, 831446001, 886390002, 910278001, 811670002, 875110001, 824310001, 829078001, 791803001, 670043002, 512251003, 702790003]"
16425528945487852382,"[542464001, 355072002, 704128001, 838357002, 666581003, 689109003, 762261005, 568597006, 350911002, 679508002, 399061027, 732842021, 537065001, 724905002, 632982059, 825086001, 707155003, 573716028, 820563003, 791293002, 744786001, 745298001, 770578001, 671783001, 751783001, 559634018, 775996012, 660497006, 743633008, 633148017, 718438002, 711462005, 623632001, 502224001, 736592003, 591334019, 512251012, 848869001, 683621001, 554598027, 759482001, 752570001, 850895001, 856527002, 731407005, 785060001, 730683041, 754404004, 798265001, 837049002, 797710001, 842062003, 708366004, 711694003, 772899001, 657208001, 764280001, 294008005, 864013001, 726925005, 718732001, 742924002, 794572001, 784396004, 695457004, 380193006, 682550001, 738230004, 816759029, 755574006, 775435001, 721270012, 623115005, 536139006, 701472002, 815264002, 736672003, 761248002, 777504006, 695584003, 678965001, 717365002, 685813001, 790645007, 707743003, 749407004, 649440030, 638751007, 684021022, 587444001, 664074022, 519583015, 763785001, 599945006, 739529007, 817353007, 673396015, 617502001, 751155001, 744712001, 253448002, 790216001, 747080001, 700104006, 678280009, 700701002, 841565001, 779890001, 745138002, 574109011, 702834001, 708466001, 779250006, 803250001, 783346008, 574109017, 719239001, 790791004, 408647009, 599580001, 865073001, 865073002, 671985001, 662577001, 672625008, 688326005, 663515004, 189616008, 785861001, 777754001, 688474005, 842607001, 732463001, 714927003, 724399002, 818031003, 794884001, 752516003, 817497001, 832473001, 504154027, 312878001, 716419001, 465816001, 810520002, 781400002, 860525001, 776237006, 779842001, 761410002, 826498003, 836226001, 844503001, 709996002, 834412007, 849217001, 822017002, 766785003, 562245103, 710486001, 743979002, 708459007]"
16549324363345187199,"[656192001, 695632002, 670752002, 501323011, 761701001, 856405001, 478992010, 879066001, 680810002, 758138002, 663674002, 827658003, 652671001, 762063004, 877332001, 874916005, 832884008, 599580072, 758089002, 822201002, 758110001, 758126002, 656734005, 781758008, 809411004, 758040001, 758088002, 608776002, 643678021, 749699017, 233091020, 755309004, 726925005, 562306001, 758050001, 608776021, 742663001, 749815001, 855735002, 758060001, 758156001, 743644003, 799356002, 702657001, 753857001, 712230002, 702774003, 794454002, 673462004, 305931001, 758043001]"
16552445309859815957,"[608776002, 695632002, 762096004, 849648002, 849440003, 749699017, 761701001, 856405001, 233091020, 701589001, 719957006, 570189003, 879066001, 557994003, 608776021, 742663001, 479167001, 812271001, 502186012, 877332001, 784332002, 743644003, 759871012, 874916005, 750260005, 702657001, 822201002, 681561001, 811281001, 859105003, 598806002, 702774003, 624486003, 504154037, 684021047, 634009017]"
16807316385700627382,"[512251008, 509280004, 751285001, 755861003, 829845005, 587813006, 717674001, 549914003, 719231002, 778064029, 687034023, 651369001, 695545002, 756633001, 688537004, 774873001, 772046001, 771822003, 780510004, 782446003, 644419001, 510419001, 685811002, 559630013, 794819005, 626168001, 837448002, 719544002, 809901002, 801309002, 767815001, 803399001, 611415005, 884220001, 792428001, 777036004, 811601001, 823505002, 695601001, 736593002, 703718001, 832598002, 647190003, 739974006, 894651003]"
16874583176928776683,"[896064001, 831728002, 811368002, 748816005, 817181001, 629349002, 675322001, 917290001, 857279001, 879807002, 673799006, 870260001, 728156003, 819147001, 831545001, 919273004, 712406001, 708478002, 688411001]"
16938355567544925171,[]
